Station: Magadino-Cadenazzo
Land, < 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
12.01.2019 06:00;3.3;33.3;1.2;17.3;11.0;0.8;40.2;-3.6;0.0;0.0
12.01.2019 07:00;2.6;36.4;1.6;15.7;10.5;0.8;44.5;-3.4;0.0;0.0
12.01.2019 08:00;2.1;34.0;1.6;17.5;10.9;1.0;47.8;-3.8;0.0;0.0
12.01.2019 09:00;3.6;31.1;1.9;15.8;10.2;1.0;54.9;-3.6;0.0;14.5
12.01.2019 10:00;6.3;27.7;1.9;17.6;10.3;1.0;55.7;-2.4;0.0;58.5
12.01.2019 11:00;7.7;32.9;2.7;21.4;11.3;1.3;79.3;-0.6;0.0;116.8
12.01.2019 12:00;17.7;31.7;2.8;18.0;10.9;1.1;64.3;1.6;0.0;218.3
12.01.2019 13:00;37.3;18.8;2.3;15.1;8.3;0.7;29.6;4.9;0.0;375.3
12.01.2019 14:00;38.3;20.9;2.2;15.0;8.5;0.7;31.7;6.8;0.0;327.2
12.01.2019 15:00;41.6;18.8;2.4;14.5;8.1;0.6;26.1;7.8;0.0;289.5
12.01.2019 16:00;43.8;17.4;1.7;14.4;7.5;0.6;21.2;7.7;0.0;148.3
12.01.2019 17:00;44.8;17.6;1.1;16.2;8.8;0.7;18.9;5.5;0.0;31.5
12.01.2019 18:00;26.5;33.7;1.3;21.7;14.1;1.3;35.0;3.2;0.0;0.3
12.01.2019 19:00;15.6;37.8;1.2;23.4;16.6;1.6;40.1;1.1;0.0;0.0
12.01.2019 20:00;9.7;38.2;1.1;31.6;22.5;1.9;41.6;-0.1;0.0;0.0
12.01.2019 21:00;8.3;37.0;1.2;32.1;23.2;1.9;43.5;0.8;0.0;0.0
12.01.2019 22:00;6.8;38.1;1.1;37.6;28.5;2.0;43.3;-0.3;0.0;0.0
12.01.2019 23:00;5.5;35.5;1.0;39.5;30.0;2.0;41.8;-0.5;0.0;0.0
13.01.2019 00:00;5.1;35.2;1.1;41.6;32.2;2.1;45.9;-0.9;0.0;0.0
13.01.2019 01:00;8.1;34.1;1.2;29.3;28.4;1.8;40.2;-0.1;0.0;0.0
13.01.2019 02:00;6.9;32.1;1.0;27.2;26.1;1.5;35.1;-1.1;0.0;0.0
13.01.2019 03:00;9.7;28.1;0.9;24.4;23.2;1.3;31.8;-1.4;0.0;0.0
13.01.2019 04:00;27.6;16.2;0.9;15.5;14.6;0.8;17.3;1.1;0.0;0.0
13.01.2019 05:00;38.0;8.3;0.7;7.9;7.3;0.3;8.7;1.0;0.0;0.0
13.01.2019 06:00;41.5;5.6;0.7;4.6;3.5;0.2;6.1;1.7;0.0;0.0
13.01.2019 07:00;49.7;3.8;1.0;2.1;1.4;0.1;4.4;5.6;0.0;0.0
13.01.2019 08:00;52.7;4.0;1.2;1.8;0.7;0.1;4.3;5.1;0.0;0.7
13.01.2019 09:00;48.1;5.3;1.1;1.7;0.8;0.1;5.9;4.9;0.0;32.8
13.01.2019 10:00;37.6;10.2;1.1;2.7;1.6;0.3;13.0;5.0;0.0;106.2
13.01.2019 11:00;60.5;3.2;1.3;3.4;0.8;0.1;4.3;11.2;0.0;314.5
13.01.2019 12:00;64.6;1.9;1.0;4.0;0.6;0.0;2.6;11.3;0.0;360.8
13.01.2019 13:00;65.3;1.7;0.9;2.4;0.5;0.1;2.5;12.7;0.0;414.0
13.01.2019 14:00;65.5;2.2;0.8;2.5;0.5;0.0;2.6;13.0;0.0;207.7
13.01.2019 15:00;65.0;2.2;0.7;3.0;0.6;0.1;2.5;10.7;0.0;81.3
13.01.2019 16:00;63.2;2.6;0.8;2.6;0.6;0.1;2.8;10.2;0.0;59.3
13.01.2019 17:00;60.6;3.5;1.0;2.1;0.9;0.1;3.9;9.9;0.0;19.2
13.01.2019 18:00;58.9;4.7;1.0;2.3;1.8;0.2;5.1;9.7;0.0;0.0
13.01.2019 19:00;53.3;6.4;1.3;2.8;1.9;0.2;6.9;8.8;0.0;0.0
13.01.2019 20:00;43.9;9.2;1.1;6.5;5.6;0.5;9.6;6.6;0.0;0.0
13.01.2019 21:00;50.3;7.3;1.2;6.8;6.2;0.4;7.8;8.1;0.0;0.0
13.01.2019 22:00;60.5;4.2;1.3;3.5;2.6;0.2;4.6;8.9;0.0;0.0
13.01.2019 23:00;65.8;2.5;1.3;2.1;1.2;0.1;2.7;9.9;0.0;0.0
14.01.2019 00:00;64.5;2.6;1.3;1.9;1.0;0.1;2.9;8.8;0.4;0.0
14.01.2019 01:00;56.1;3.5;1.7;2.3;1.4;0.1;3.9;8.1;0.0;0.0
14.01.2019 02:00;52.0;3.2;1.4;2.1;1.3;0.1;3.6;7.9;0.0;0.0
14.01.2019 03:00;52.3;2.7;1.2;2.1;1.2;0.1;2.8;8.2;0.0;0.0
14.01.2019 04:00;46.4;3.7;1.3;2.1;1.3;0.1;4.1;7.1;0.0;0.0
14.01.2019 05:00;42.0;4.0;1.4;2.3;1.6;0.1;4.2;6.8;0.0;0.0
14.01.2019 06:00;31.5;7.5;1.2;2.7;1.7;0.1;8.1;6.3;0.0;0.0
14.01.2019 07:00;32.2;9.3;1.0;2.8;1.4;0.1;9.9;6.5;1.1;0.0
14.01.2019 08:00;34.4;16.2;1.3;3.8;1.6;0.2;17.2;7.1;0.3;0.0
14.01.2019 09:00;22.3;25.6;1.1;4.1;2.0;0.3;26.8;6.3;0.1;6.5
14.01.2019 10:00;24.3;23.8;1.0;5.2;2.1;0.4;29.5;6.7;0.1;51.8
14.01.2019 11:00;60.8;10.1;1.1;2.4;0.9;0.1;12.9;9.1;0.0;269.0
14.01.2019 12:00;71.8;5.3;0.7;1.0;0.4;0.1;6.7;10.3;0.0;312.7
14.01.2019 13:00;75.2;5.6;0.6;1.6;0.5;0.1;7.4;11.3;0.0;408.8
14.01.2019 14:00;77.7;4.7;0.6;1.7;0.5;0.0;6.1;12.2;0.0;406.0
14.01.2019 15:00;78.3;3.1;0.5;1.4;0.3;0.0;3.9;11.8;0.0;325.7
14.01.2019 16:00;74.4;5.7;0.5;2.5;0.5;0.1;6.7;11.1;0.0;183.0
14.01.2019 17:00;69.9;10.3;0.5;2.5;0.6;0.1;11.2;10.2;0.0;45.3
14.01.2019 18:00;66.7;11.4;0.6;2.9;0.8;0.1;11.9;9.4;0.0;0.7
14.01.2019 19:00;69.6;8.0;0.5;2.0;0.9;0.1;8.5;8.9;0.0;0.0
14.01.2019 20:00;67.3;7.5;0.6;3.6;2.5;0.1;7.9;8.1;0.0;0.0
14.01.2019 21:00;66.5;5.3;0.5;1.7;1.2;0.1;5.6;7.6;0.0;0.0
14.01.2019 22:00;67.0;4.3;0.5;1.9;1.2;0.1;4.6;6.8;0.0;0.0
14.01.2019 23:00;61.6;6.0;0.5;2.3;1.7;0.2;6.3;6.1;0.0;0.0
15.01.2019 00:00;65.6;3.9;0.4;2.9;1.7;0.1;4.2;7.0;0.0;0.0
15.01.2019 01:00;67.2;2.8;0.2;0.9;0.7;0.0;3.0;6.4;0.0;0.0
15.01.2019 02:00;68.1;1.9;0.2;0.6;0.5;0.0;2.2;6.2;0.0;0.0
15.01.2019 03:00;65.6;2.0;0.2;0.9;0.4;0.0;2.2;6.0;0.0;0.0
15.01.2019 04:00;69.7;2.0;0.2;0.8;0.3;0.0;2.2;8.1;0.0;0.0
15.01.2019 05:00;79.2;1.1;0.1;0.6;0.3;0.0;1.3;9.2;0.0;0.0
15.01.2019 06:00;81.1;1.2;0.1;1.0;0.4;0.0;1.5;9.3;0.0;0.0
15.01.2019 07:00;79.9;2.2;0.2;0.7;0.4;0.0;2.6;8.8;0.0;0.0
15.01.2019 08:00;75.8;4.1;0.2;0.9;0.5;0.1;4.3;8.0;0.0;0.0
15.01.2019 09:00;64.6;11.6;0.4;2.4;0.8;0.1;12.5;6.8;0.0;11.8
15.01.2019 10:00;64.1;11.2;0.5;3.4;1.0;0.2;12.6;6.7;0.0;78.3
15.01.2019 11:00;62.7;13.7;0.8;3.7;1.5;0.3;17.3;8.7;0.0;283.8
15.01.2019 12:00;61.3;17.3;0.9;5.9;1.7;0.3;23.3;10.2;0.0;358.0
15.01.2019 13:00;61.9;16.8;1.1;6.7;1.8;0.3;22.8;11.0;0.0;384.5
15.01.2019 14:00;66.8;12.0;0.9;5.4;1.4;0.2;15.5;11.8;0.0;360.7
15.01.2019 15:00;54.0;29.4;1.4;9.9;2.3;0.4;39.6;11.9;0.0;292.0
15.01.2019 16:00;47.2;28.7;1.0;15.9;3.4;0.6;35.9;10.0;0.0;133.5
15.01.2019 17:00;36.1;41.1;0.9;17.3;5.1;1.1;46.0;7.7;0.0;20.8
15.01.2019 18:00;10.3;59.1;1.0;20.8;7.7;1.1;66.6;5.4;0.0;1.0
15.01.2019 19:00;5.7;64.1;1.6;23.7;7.8;1.3;99.4;3.3;0.0;0.0
15.01.2019 20:00;3.3;61.1;1.5;20.2;7.9;1.4;91.1;1.8;0.0;0.0
15.01.2019 21:00;5.6;57.4;2.2;23.6;13.8;1.9;107.3;0.7;0.0;0.0
15.01.2019 22:00;4.8;51.4;2.0;19.9;12.4;1.8;100.8;0.1;0.0;0.0
15.01.2019 23:00;4.7;48.7;1.8;17.3;12.7;1.8;91.1;-0.6;0.0;0.0
16.01.2019 00:00;4.3;41.3;1.9;16.0;12.4;1.6;71.4;-1.4;0.0;0.0
16.01.2019 01:00;3.7;36.6;1.7;17.2;13.1;1.5;59.0;-2.0;0.0;0.0
16.01.2019 02:00;3.9;37.5;1.7;16.2;13.0;1.3;55.4;-1.8;0.0;0.0
16.01.2019 03:00;4.0;30.8;1.2;13.6;11.5;1.1;40.2;-2.6;0.0;0.0
16.01.2019 04:00;5.5;26.3;1.0;13.0;10.4;0.9;29.1;-2.8;0.0;0.0
16.01.2019 05:00;6.6;21.7;0.6;11.8;9.9;0.9;24.1;-2.9;0.0;0.0
16.01.2019 06:00;4.1;30.3;0.9;14.3;11.2;0.9;46.6;-3.2;0.0;0.0
16.01.2019 07:00;4.6;26.8;1.1;12.6;10.2;0.9;36.1;-3.7;0.0;0.0
16.01.2019 08:00;4.4;25.2;0.9;11.6;9.1;0.9;36.6;-2.9;0.0;0.0
16.01.2019 09:00;5.8;24.9;0.9;10.3;8.2;0.9;40.9;-3.4;0.0;14.2
16.01.2019 10:00;5.7;40.0;2.8;19.7;10.3;1.8;132.3;-2.2;0.0;84.5
16.01.2019 11:00;6.6;70.2;6.4;36.8;16.3;2.9;311.8;1.2;0.0;281.0
16.01.2019 12:00;13.6;57.3;5.8;31.2;11.4;1.7;157.2;4.5;0.0;330.5
16.01.2019 13:00;24.8;45.0;3.5;20.1;7.3;1.0;86.8;6.2;0.0;295.3
16.01.2019 14:00;24.5;44.1;2.4;14.9;5.6;0.8;73.5;6.6;0.0;168.2
16.01.2019 15:00;18.0;56.1;2.2;36.7;11.9;2.0;102.3;7.0;0.0;157.8
16.01.2019 16:00;21.4;52.8;1.9;20.1;6.4;1.1;96.4;7.5;0.0;139.7
16.01.2019 17:00;4.5;83.2;3.2;69.0;17.9;2.4;217.8;6.5;0.0;40.2
16.01.2019 18:00;3.6;75.4;3.1;67.0;19.8;2.4;179.1;4.7;0.0;0.8
16.01.2019 19:00;3.7;67.5;3.3;63.7;21.5;3.0;198.1;4.2;0.0;0.0
16.01.2019 20:00;3.9;64.3;3.5;42.7;18.6;2.5;168.9;4.4;0.0;0.0
16.01.2019 21:00;3.4;57.5;3.7;31.5;14.6;2.1;126.4;4.5;0.0;0.0
16.01.2019 22:00;3.4;53.8;4.4;26.7;14.7;1.9;102.8;4.7;0.0;0.0
16.01.2019 23:00;4.0;47.5;3.7;26.6;16.5;2.2;100.6;3.8;0.0;0.0
17.01.2019 00:00;4.0;44.5;3.3;25.5;18.2;2.3;94.3;3.4;0.0;0.0
17.01.2019 01:00;4.1;44.7;3.8;31.4;18.8;2.2;86.8;4.0;0.0;0.0
17.01.2019 02:00;3.8;42.7;3.7;30.3;18.9;2.0;80.6;3.8;0.0;0.0
17.01.2019 03:00;3.3;38.1;3.0;28.2;18.6;2.0;75.1;3.5;0.0;0.0
17.01.2019 04:00;3.2;38.0;2.8;29.0;18.7;1.8;63.4;2.9;0.0;0.0
17.01.2019 05:00;2.8;42.4;2.9;26.4;17.1;1.6;76.1;2.9;0.0;0.0
17.01.2019 06:00;2.4;36.4;2.3;25.5;16.8;1.6;69.1;2.9;0.0;0.0
17.01.2019 07:00;2.4;32.1;2.7;23.8;16.3;1.5;61.1;3.3;0.0;0.0
17.01.2019 08:00;2.3;30.5;2.8;24.3;15.8;1.5;70.1;3.0;0.3;0.0
17.01.2019 09:00;2.7;34.7;2.8;36.7;17.6;1.7;89.6;3.1;0.2;8.7
17.01.2019 10:00;3.2;40.3;3.4;28.5;16.7;1.8;86.6;4.0;0.0;32.2
17.01.2019 11:00;3.5;38.5;3.7;32.5;18.2;2.1;120.8;4.7;0.0;36.2
17.01.2019 12:00;3.9;44.0;4.2;26.9;17.1;2.1;147.0;4.9;0.5;74.7
17.01.2019 13:00;12.5;39.0;4.3;23.3;15.0;1.4;80.3;5.9;0.1;170.0
17.01.2019 14:00;22.8;26.4;3.0;18.5;12.8;0.8;33.4;5.9;0.0;76.0
17.01.2019 15:00;27.6;23.5;3.0;19.8;13.6;0.8;30.0;6.3;0.0;128.7
17.01.2019 16:00;26.5;23.3;2.2;17.9;12.0;0.7;25.6;6.2;0.0;25.7
17.01.2019 17:00;23.0;29.4;2.2;17.5;12.1;0.8;31.3;5.9;0.0;9.7
17.01.2019 18:00;9.4;41.5;2.0;23.4;14.1;1.1;46.1;5.4;0.0;0.7
17.01.2019 19:00;9.1;43.0;1.6;19.9;12.9;1.2;46.9;5.5;0.0;0.0
17.01.2019 20:00;8.6;40.6;1.5;23.8;16.4;1.3;44.4;5.2;0.0;0.0
17.01.2019 21:00;4.8;42.7;1.5;25.9;18.4;1.5;51.7;4.8;0.0;0.0
17.01.2019 22:00;2.5;36.4;0.9;23.6;17.0;1.4;45.7;4.2;0.0;0.0
17.01.2019 23:00;3.3;38.1;1.1;25.9;19.1;1.5;51.9;2.9;0.0;0.0
18.01.2019 00:00;2.8;36.5;0.9;26.7;19.5;1.5;50.4;2.1;0.0;0.0
18.01.2019 01:00;2.2;32.2;0.6;20.5;19.0;1.3;43.1;0.9;0.0;0.0
18.01.2019 02:00;2.2;28.0;0.5;20.8;19.3;1.2;38.8;0.6;0.0;0.0
18.01.2019 03:00;8.1;24.5;0.5;17.3;15.7;1.0;28.4;0.8;0.0;0.0
18.01.2019 04:00;25.7;12.9;0.4;10.6;9.7;0.5;14.4;2.7;0.0;0.0
18.01.2019 05:00;50.7;5.1;0.7;2.9;2.2;0.1;5.8;3.7;0.0;0.0
18.01.2019 06:00;53.9;4.0;0.7;2.0;1.4;0.1;4.5;3.4;0.0;0.0
18.01.2019 07:00;52.4;7.0;0.7;1.8;1.1;0.1;7.5;2.8;0.0;0.0
18.01.2019 08:00;43.6;9.6;0.5;2.1;1.1;0.2;10.5;1.0;0.0;0.0
18.01.2019 09:00;31.1;27.1;0.8;8.4;3.0;0.5;31.5;1.7;0.0;18.8
18.01.2019 10:00;77.0;3.7;0.3;1.8;0.8;0.1;4.7;6.9;0.0;107.2
18.01.2019 11:00;86.6;1.1;0.3;1.8;0.5;0.0;1.7;8.8;0.0;322.3
18.01.2019 12:00;85.7;1.1;0.2;1.3;0.4;0.0;2.0;9.3;0.0;389.3
18.01.2019 13:00;84.4;1.7;0.2;2.2;0.5;0.0;2.6;9.6;0.0;402.7
18.01.2019 14:00;83.3;2.2;0.2;2.3;0.5;0.0;3.3;9.8;0.0;382.3
18.01.2019 15:00;81.8;3.2;0.3;4.6;0.8;0.1;4.5;9.5;0.0;295.3
18.01.2019 16:00;79.9;4.5;0.4;5.9;1.0;0.1;5.4;8.6;0.0;140.7
18.01.2019 17:00;74.2;9.0;0.4;5.1;1.1;0.1;9.8;7.6;0.0;31.3
18.01.2019 18:00;74.0;7.8;0.5;3.0;1.1;0.1;8.4;7.0;0.0;0.3
18.01.2019 19:00;73.6;7.0;1.0;3.5;1.9;0.1;7.3;6.6;0.0;0.0
18.01.2019 20:00;69.6;8.3;1.6;3.6;2.3;0.2;8.8;4.8;0.0;0.0
18.01.2019 21:00;56.1;16.4;2.2;7.0;4.3;0.4;17.2;2.6;0.0;0.0
18.01.2019 22:00;38.0;20.9;1.8;11.6;8.9;0.6;21.5;1.2;0.0;0.0
18.01.2019 23:00;44.5;20.1;3.2;12.6;9.0;0.6;20.5;2.4;0.0;0.0
19.01.2019 00:00;49.2;13.8;4.5;8.2;6.2;0.4;14.2;2.3;0.0;0.0
19.01.2019 01:00;38.6;16.6;3.5;13.0;8.2;0.5;17.1;2.1;0.0;0.0
19.01.2019 02:00;38.4;14.8;4.0;11.7;7.6;0.5;15.3;1.7;0.0;0.0
19.01.2019 03:00;32.7;15.8;3.5;14.3;9.0;0.5;16.2;1.4;0.0;0.0
19.01.2019 04:00;30.9;19.3;4.7;12.2;8.0;0.5;19.7;1.6;0.0;0.0
19.01.2019 05:00;29.8;16.8;3.9;11.7;7.9;0.5;17.3;1.0;0.0;0.0
19.01.2019 06:00;18.5;28.2;3.4;13.6;8.7;0.6;31.4;1.1;0.0;0.0
19.01.2019 07:00;11.1;32.4;3.0;16.8;10.5;0.5;34.5;0.9;0.0;0.0
19.01.2019 08:00;17.1;26.5;2.7;14.4;8.4;0.5;27.3;1.1;0.0;0.0
19.01.2019 09:00;18.0;23.1;3.1;13.5;8.8;0.6;24.8;1.4;0.0;5.3
19.01.2019 10:00;16.4;27.9;2.8;18.0;10.4;0.7;33.2;2.2;0.0;23.2
19.01.2019 11:00;19.2;27.5;2.1;22.1;12.7;0.8;35.1;2.9;0.0;28.5
19.01.2019 12:00;41.8;13.2;0.9;16.3;12.9;0.5;14.5;3.6;0.0;31.8
19.01.2019 13:00;49.6;10.2;0.9;14.1;10.9;0.3;10.8;3.6;0.0;40.0
19.01.2019 14:00;51.1;10.4;0.8;13.6;10.3;0.3;11.2;3.9;0.0;53.8
19.01.2019 15:00;52.4;10.7;0.7;16.1;12.0;0.4;11.9;4.2;0.0;86.8
19.01.2019 16:00;55.9;9.2;0.7;14.3;11.0;0.3;9.9;4.3;0.0;69.5
19.01.2019 17:00;56.3;7.4;0.6;13.7;10.2;0.3;7.7;4.1;0.0;21.7
19.01.2019 18:00;55.2;9.1;0.7;14.6;10.5;0.3;9.4;3.9;0.0;0.3
19.01.2019 19:00;46.5;14.1;0.6;16.1;12.1;0.4;14.5;3.5;0.0;0.0
19.01.2019 20:00;23.8;30.2;1.0;24.9;18.8;1.0;31.3;2.5;0.0;0.0
19.01.2019 21:00;19.9;28.3;0.8;28.1;20.9;1.0;29.9;0.7;0.0;0.0
19.01.2019 22:00;16.1;25.3;0.5;28.0;21.3;1.0;26.8;-0.5;0.0;0.0
19.01.2019 23:00;11.3;26.2;0.6;26.4;20.3;1.1;27.6;-0.8;0.0;0.0
20.01.2019 00:00;16.1;15.6;0.4;18.4;13.9;0.7;16.6;-1.0;0.0;0.0
20.01.2019 01:00;16.8;14.8;0.3;18.3;14.7;0.8;15.9;-1.8;0.0;0.0
20.01.2019 02:00;15.3;14.2;0.3;16.3;13.5;0.6;15.5;-2.3;0.0;0.0
20.01.2019 03:00;8.8;21.1;0.5;19.2;15.6;0.6;23.2;-2.5;0.0;0.0
20.01.2019 04:00;4.1;23.1;0.4;19.4;16.1;0.6;27.0;-2.8;0.0;0.0
20.01.2019 05:00;2.4;27.5;0.8;22.1;18.3;0.7;35.4;-3.2;0.0;0.0
20.01.2019 06:00;3.3;21.4;0.5;20.6;16.9;0.7;23.7;-3.3;0.0;0.0
20.01.2019 07:00;3.8;22.0;0.5;20.6;17.2;0.7;23.9;-3.6;0.0;0.0
20.01.2019 08:00;3.1;21.8;0.5;21.4;17.8;0.7;24.3;-3.9;0.0;0.2
20.01.2019 09:00;4.6;17.3;0.7;21.9;17.9;0.7;26.1;-4.2;0.0;15.0
20.01.2019 10:00;8.9;21.7;2.2;23.0;17.0;0.9;52.7;-3.3;0.0;106.5
20.01.2019 11:00;17.3;21.7;3.4;21.9;16.4;0.9;47.6;-0.1;0.0;290.0
20.01.2019 12:00;31.7;14.5;3.1;17.6;14.0;0.6;26.4;1.8;0.0;366.7
20.01.2019 13:00;45.7;9.8;3.1;15.6;11.6;0.4;15.0;3.4;0.0;398.8
20.01.2019 14:00;57.1;7.6;1.4;10.2;7.4;0.2;10.5;4.5;0.0;376.8
20.01.2019 15:00;64.1;4.5;0.9;9.5;7.4;0.2;5.7;5.0;0.0;298.8
20.01.2019 16:00;60.1;8.8;0.8;11.2;8.3;0.3;10.3;4.5;0.0;159.3
20.01.2019 17:00;22.5;42.7;1.4;22.7;13.0;0.7;52.5;2.2;0.0;20.8
20.01.2019 18:00;7.9;52.8;1.6;28.9;18.4;1.2;66.3;0.1;0.0;0.8
20.01.2019 19:00;4.3;53.6;1.8;31.1;20.7;1.8;86.9;-0.9;0.0;0.0
20.01.2019 20:00;3.7;48.1;1.8;28.3;20.1;1.5;69.1;-1.6;0.0;0.0
20.01.2019 21:00;3.1;46.8;2.0;24.7;18.2;1.4;60.6;-2.3;0.0;0.0
20.01.2019 22:00;3.1;47.4;1.5;24.7;18.1;1.5;63.3;-2.9;0.0;0.0
20.01.2019 23:00;3.3;40.6;1.4;28.5;22.3;1.6;58.7;-3.2;0.0;0.0
21.01.2019 00:00;4.2;41.3;1.9;31.3;24.8;1.8;64.5;-3.5;0.0;0.0
21.01.2019 01:00;3.1;35.4;1.3;28.2;23.1;1.6;64.2;-4.1;0.0;0.0
21.01.2019 02:00;3.3;35.9;1.8;27.8;22.9;1.4;55.2;-3.8;0.0;0.0
21.01.2019 03:00;2.5;34.5;1.2;26.5;22.7;1.5;47.6;-4.3;0.0;0.0
21.01.2019 04:00;2.5;34.8;1.3;26.0;22.1;1.4;45.5;-4.3;0.0;0.0
21.01.2019 05:00;2.2;30.9;1.2;24.5;21.0;1.3;41.5;-4.8;0.0;0.0
21.01.2019 06:00;2.4;28.0;1.2;22.2;18.6;1.1;34.2;-5.2;0.0;0.0
21.01.2019 07:00;2.0;25.1;0.9;21.6;17.7;1.1;32.0;-5.2;0.0;0.0
21.01.2019 08:00;1.6;23.0;1.0;20.5;17.0;1.0;32.0;-5.5;0.0;0.2
21.01.2019 09:00;3.5;25.8;1.5;21.8;16.8;1.2;55.3;-5.5;0.0;14.2
21.01.2019 10:00;5.3;37.2;2.8;22.8;16.2;1.7;127.2;-4.4;0.0;110.0
21.01.2019 11:00;9.3;61.4;6.2;29.8;16.5;2.2;205.3;-0.9;0.0;301.7
21.01.2019 12:00;18.7;52.7;4.6;23.6;13.0;1.4;134.4;1.4;0.0;376.2
21.01.2019 13:00;31.5;44.5;2.9;23.6;9.4;0.8;84.7;3.4;0.0;410.5
21.01.2019 14:00;55.4;19.5;1.2;8.6;4.4;0.3;26.9;4.8;0.0;389.7
21.01.2019 15:00;61.7;17.2;1.1;9.4;4.5;0.3;22.4;5.5;0.0;312.8
21.01.2019 16:00;35.6;49.2;1.4;17.9;6.8;0.7;75.6;4.5;0.0;168.2
21.01.2019 17:00;6.6;85.0;3.2;62.8;17.9;1.8;210.7;1.6;0.0;19.5
21.01.2019 18:00;3.4;72.4;2.8;49.4;17.7;1.9;173.7;0.0;0.0;1.0
21.01.2019 19:00;3.5;66.1;2.5;38.1;16.9;2.0;160.4;-1.3;0.0;0.0
21.01.2019 20:00;3.1;64.5;1.9;34.9;16.6;2.0;147.2;-1.9;0.0;0.0
21.01.2019 21:00;4.4;60.9;2.6;37.6;21.7;2.6;178.1;-2.4;0.0;0.0
21.01.2019 22:00;4.2;50.7;2.0;34.4;21.7;2.5;145.7;-3.3;0.0;0.0
21.01.2019 23:00;4.9;51.7;2.4;35.5;24.6;2.7;145.3;-3.8;0.0;0.0
22.01.2019 00:00;4.3;46.7;2.1;34.0;24.3;2.3;110.5;-3.7;0.0;0.0
22.01.2019 01:00;3.9;43.4;1.9;28.9;22.9;2.1;92.8;-4.4;0.0;0.0
22.01.2019 02:00;3.3;39.5;1.9;25.5;20.7;1.8;79.8;-4.3;0.0;0.0
22.01.2019 03:00;2.8;35.0;1.5;25.3;20.1;1.7;70.3;-5.0;0.0;0.0
22.01.2019 04:00;2.5;35.2;1.5;21.9;18.6;1.5;57.6;-5.3;0.0;0.0
22.01.2019 05:00;2.1;32.5;1.2;21.2;17.5;1.4;53.1;-5.6;0.0;0.0
22.01.2019 06:00;2.0;31.7;1.3;18.7;15.7;1.3;47.8;-5.8;0.0;0.0
22.01.2019 07:00;1.9;30.9;1.3;18.5;15.8;1.4;52.8;-6.3;0.0;0.0
22.01.2019 08:00;1.6;30.2;1.4;19.1;14.8;1.5;60.7;-6.1;0.0;0.2
22.01.2019 09:00;3.6;32.7;1.5;20.7;14.6;1.5;69.8;-6.2;0.0;13.8
22.01.2019 10:00;5.3;46.3;3.3;44.3;18.7;2.3;175.0;-5.0;0.0;114.5
22.01.2019 11:00;6.9;82.4;7.6;51.8;20.3;3.1;370.3;-1.3;0.0;314.5
22.01.2019 12:00;20.9;53.8;4.1;24.5;9.7;1.4;114.8;1.5;0.0;386.8
22.01.2019 13:00;46.8;29.8;3.1;24.6;6.4;0.6;51.6;3.5;0.0;421.3
22.01.2019 14:00;65.6;8.1;1.4;6.8;2.6;0.2;10.9;4.5;0.0;398.8
22.01.2019 15:00;67.8;12.0;1.0;8.2;3.0;0.2;15.5;5.1;0.0;322.3
22.01.2019 16:00;50.2;33.4;1.4;13.7;6.2;0.7;54.0;4.4;0.0;178.2
22.01.2019 17:00;6.6;83.3;2.9;104.0;26.2;2.4;190.9;1.1;0.0;19.0
22.01.2019 18:00;4.5;70.3;2.4;46.5;18.7;1.9;128.8;-0.1;0.0;1.0
22.01.2019 19:00;3.2;69.9;2.6;37.6;17.9;2.1;156.5;-1.6;0.0;0.0
22.01.2019 20:00;3.0;64.9;2.2;32.6;16.6;2.0;141.1;-2.6;0.0;0.0
22.01.2019 21:00;4.7;60.8;2.5;36.1;22.1;2.4;148.7;-2.5;0.0;0.0
22.01.2019 22:00;5.1;55.1;2.2;36.2;22.9;2.6;140.2;-3.1;0.0;0.0
22.01.2019 23:00;4.8;50.3;2.6;38.6;29.3;2.4;133.6;-3.8;0.0;0.0
23.01.2019 00:00;3.9;47.9;2.2;29.2;21.9;2.1;106.7;-4.5;0.0;0.0
23.01.2019 01:00;3.2;42.3;1.8;32.1;22.3;2.0;91.4;-4.5;0.0;0.0
23.01.2019 02:00;3.2;39.4;2.0;33.5;24.1;2.0;88.2;-4.9;0.0;0.0
23.01.2019 03:00;3.0;41.1;2.2;32.1;23.7;1.9;87.0;-4.6;0.0;0.0
23.01.2019 04:00;2.6;37.7;1.9;30.2;22.6;1.7;72.1;-5.5;0.0;0.0
23.01.2019 05:00;2.2;34.0;1.6;28.5;20.6;1.6;67.9;-5.9;0.0;0.0
23.01.2019 06:00;2.1;32.1;1.5;24.1;18.1;1.3;53.5;-5.9;0.0;0.0
23.01.2019 07:00;1.8;29.5;1.2;23.4;17.1;1.3;48.5;-6.2;0.0;0.0
23.01.2019 08:00;1.8;31.8;1.7;22.7;16.4;1.4;64.2;-6.2;0.0;0.3
23.01.2019 09:00;3.1;36.4;2.6;24.2;16.4;1.5;92.6;-5.2;0.0;28.0
