Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
20.07.2012;78.7;6.9;0.3;0.13;9.2;;0.3;7.6;17.1;4.1;121.7
21.07.2012;78.8;4.1;0.3;0.14;9.2;;0.2;4.3;15.5;2.0;208.7
22.07.2012;98.3;4.0;0.2;0.14;6.9;;0.2;4.2;15.4;0.0;303.3
23.07.2012;112.0;6.6;0.4;0.14;10.5;;0.3;7.3;16.5;0.0;344.0
24.07.2012;132.8;10.5;0.6;0.20;16.7;;0.6;12.0;19.6;0.0;323.8
25.07.2012;139.3;10.7;0.5;0.21;19.8;;0.8;11.4;22.3;0.0;322.6
26.07.2012;162.3;13.5;0.5;0.20;28.0;;0.8;14.8;22.0;0.0;316.2
27.07.2012;167.5;10.2;1.0;0.20;27.7;;0.8;11.3;24.5;0.0;306.2
28.07.2012;116.6;5.8;0.6;0.15;21.6;;0.3;6.0;21.9;0.3;123.3
29.07.2012;93.7;4.5;0.2;0.16;10.8;;0.2;4.6;17.9;11.2;132.8
30.07.2012;98.2;7.0;0.3;0.17;10.1;;0.3;7.9;18.3;0.0;292.9
31.07.2012;115.9;8.3;0.7;0.17;12.2;;0.4;9.3;19.9;0.0;315.5
01.08.2012;123.8;8.7;0.6;0.22;19.7;;0.7;9.2;20.9;3.3;293.3
02.08.2012;109.1;6.9;0.3;0.19;16.0;;0.5;7.5;21.4;0.0;261.0
03.08.2012;99.6;6.9;0.4;0.16;10.0;;0.3;7.5;20.9;0.0;285.8
04.08.2012;110.2;6.9;0.4;0.18;10.6;;0.3;7.3;19.9;3.6;265.2
05.08.2012;99.8;4.1;0.2;0.15;6.8;;0.1;4.4;18.9;15.0;186.6
06.08.2012;91.4;5.7;0.2;0.14;5.4;;0.2;6.1;16.9;2.7;110.0
07.08.2012;81.8;5.5;0.2;0.15;7.2;;0.2;6.3;17.5;0.0;283.3
08.08.2012;107.0;8.0;0.3;0.17;9.0;;0.4;10.5;17.9;0.0;310.3
09.08.2012;118.4;8.9;0.4;0.17;11.6;;0.8;10.4;18.7;0.0;283.4
10.08.2012;131.3;8.8;0.5;0.20;12.4;;0.5;10.2;19.2;0.0;306.9
11.08.2012;134.2;8.7;0.4;0.20;14.6;;0.6;9.2;18.5;0.0;304.4
12.08.2012;117.7;6.5;0.4;0.20;14.2;;0.5;6.9;18.7;0.0;243.7
13.08.2012;122.0;6.5;0.2;0.17;13.3;;0.5;7.2;20.3;0.0;272.9
14.08.2012;118.8;8.7;0.5;0.18;14.1;;0.5;9.5;20.2;0.0;272.2
15.08.2012;132.9;8.2;0.7;0.17;13.9;;0.5;9.1;22.3;0.0;273.0
16.08.2012;101.4;5.7;0.2;0.16;5.6;;0.2;6.0;19.0;8.1;192.8
17.08.2012;129.2;10.4;0.3;0.20;10.6;;0.5;12.6;19.7;0.0;292.7
18.08.2012;140.1;9.8;0.5;0.23;13.6;;0.6;10.4;21.7;0.0;291.2
19.08.2012;136.6;8.3;0.5;0.23;16.3;;0.6;8.7;23.8;0.0;279.4
20.08.2012;144.0;10.3;0.8;0.22;24.4;;0.7;11.3;24.5;0.0;238.8
21.08.2012;139.6;12.8;0.5;0.21;30.5;;1.0;14.1;24.4;0.1;236.1
22.08.2012;136.3;9.3;0.4;0.17;24.9;;0.6;10.6;24.6;0.0;246.6
23.08.2012;123.2;10.7;0.4;0.19;20.3;;0.7;11.9;22.7;1.9;200.8
24.08.2012;78.0;12.4;0.3;0.18;18.0;;0.6;13.6;20.1;12.1;99.0
25.08.2012;90.4;4.6;0.2;0.16;10.5;;0.3;5.0;19.5;2.8;154.0
26.08.2012;73.8;3.0;0.2;0.15;5.8;;0.1;3.2;16.5;0.0;255.7
27.08.2012;98.1;8.8;0.3;0.17;7.2;;0.3;12.0;15.4;0.0;276.8
28.08.2012;113.8;12.0;0.4;0.20;11.4;;0.6;15.2;17.7;0.0;182.7
29.08.2012;123.1;12.4;0.4;0.21;15.2;;0.7;14.5;18.4;1.9;201.5
30.08.2012;72.7;11.1;0.2;0.17;6.2;;0.4;13.2;16.0;9.9;46.6
31.08.2012;62.5;6.8;0.2;0.17;4.7;;0.2;7.5;12.4;5.0;69.3
01.09.2012;65.0;5.3;0.2;0.18;3.4;;0.2;5.8;11.9;7.5;62.0
02.09.2012;64.9;5.6;0.2;0.21;6.0;;0.3;6.1;14.6;0.0;156.5
03.09.2012;76.5;7.6;0.3;0.21;10.6;;0.4;8.1;16.6;0.0;86.6
04.09.2012;86.2;8.6;0.4;0.23;24.4;;0.7;9.3;19.3;0.0;153.6
05.09.2012;95.6;13.1;0.3;0.25;30.5;;1.0;15.3;17.7;0.0;116.2
06.09.2012;98.0;10.1;0.3;0.24;18.1;;0.7;10.5;17.1;0.0;167.6
07.09.2012;104.6;13.3;0.3;0.24;15.5;;0.9;18.1;15.8;0.0;210.4
08.09.2012;116.5;12.0;0.3;0.25;16.4;;0.9;13.5;16.8;0.0;238.7
09.09.2012;126.0;8.7;0.4;0.23;16.5;;0.7;9.4;19.3;0.0;221.4
10.09.2012;126.9;12.9;0.4;0.23;18.6;;0.8;16.1;19.2;0.0;221.9
11.09.2012;117.8;14.1;0.3;0.21;17.8;;0.8;16.8;17.4;7.0;131.4
12.09.2012;86.6;6.7;0.1;0.16;3.8;;0.2;7.0;12.3;20.2;44.1
13.09.2012;77.3;8.4;0.2;0.18;6.0;;0.3;9.5;11.3;0.0;154.8
14.09.2012;98.2;12.9;0.3;0.21;9.2;;0.6;17.1;11.2;0.0;225.5
15.09.2012;84.9;9.2;0.3;0.20;7.7;;0.5;10.6;13.1;0.0;186.5
16.09.2012;87.8;8.2;0.3;0.20;9.7;;0.5;9.3;13.5;0.0;217.6
17.09.2012;97.0;11.3;0.5;0.22;13.7;;0.8;14.0;15.5;0.0;179.9
18.09.2012;86.7;14.7;0.5;0.21;15.2;;0.9;18.4;15.5;6.6;125.0
19.09.2012;78.2;6.9;0.2;0.17;7.4;;0.3;7.4;12.4;2.7;131.5
20.09.2012;79.6;11.9;0.3;0.21;10.0;;0.6;18.4;9.2;0.0;201.0
21.09.2012;101.4;12.6;0.5;0.21;12.3;;0.8;19.3;13.5;2.6;199.7
22.09.2012;88.2;9.0;0.3;0.21;11.6;;0.6;9.4;15.9;13.7;46.3
23.09.2012;65.8;7.7;0.2;0.22;10.6;;0.5;8.4;15.1;0.1;129.6
24.09.2012;76.9;7.5;0.1;0.17;6.2;;0.3;8.4;14.6;15.9;85.6
25.09.2012;71.1;12.7;0.3;0.23;9.4;;0.5;14.2;14.7;0.0;104.0
26.09.2012;88.3;11.1;0.2;0.20;7.0;;0.6;15.4;11.4;15.0;53.7
27.09.2012;90.8;7.1;0.2;0.16;3.8;;0.2;7.9;11.3;4.2;178.2
28.09.2012;82.7;10.9;0.2;0.21;7.4;;0.5;16.1;10.7;0.0;169.6
29.09.2012;66.0;9.5;0.2;0.23;8.8;;0.6;10.5;11.1;14.7;27.2
30.09.2012;50.2;8.4;0.3;0.23;12.2;;0.6;8.8;11.8;0.8;54.1
01.10.2012;62.8;11.1;0.3;0.23;10.5;;0.7;15.6;13.6;0.0;120.7
02.10.2012;88.4;13.4;0.3;0.19;11.3;;0.6;16.8;12.6;0.0;175.5
03.10.2012;77.8;11.6;0.3;0.19;10.2;;0.6;16.1;13.6;0.3;132.4
04.10.2012;84.2;9.6;0.4;0.16;8.3;;0.5;10.1;14.8;1.9;52.7
05.10.2012;93.6;12.5;0.3;0.20;11.0;;0.7;17.5;14.4;0.1;176.0
06.10.2012;108.2;11.1;0.4;0.24;14.4;;0.7;13.7;15.6;0.1;144.4
07.10.2012;79.1;4.2;0.2;0.17;5.5;;0.3;4.4;15.0;6.8;54.1
08.10.2012;34.7;13.8;0.3;0.21;9.4;;0.6;15.7;12.1;1.7;48.5
09.10.2012;59.7;8.1;0.2;0.14;3.8;;0.3;8.9;15.7;28.8;75.5
10.10.2012;57.7;11.8;0.2;0.17;6.0;;0.4;13.1;14.5;8.1;52.2
11.10.2012;54.3;10.2;0.2;0.18;9.5;;0.5;12.8;13.6;0.0;123.5
12.10.2012;69.8;8.1;0.2;0.18;5.5;;0.3;8.9;11.9;5.3;65.2
13.10.2012;59.5;7.4;0.3;0.21;9.3;;0.3;9.6;9.2;0.0;134.3
14.10.2012;65.6;5.2;0.4;0.17;7.0;;0.3;5.7;10.0;0.8;50.6
15.10.2012;73.0;9.4;0.3;0.18;6.6;;0.3;10.1;6.4;3.0;75.5
16.10.2012;54.8;17.9;0.4;0.24;9.8;;0.7;22.1;6.2;0.1;100.9
17.10.2012;38.4;22.2;0.6;0.28;18.5;;1.3;32.3;9.0;0.0;126.3
18.10.2012;11.7;21.5;0.6;0.32;21.2;;1.7;45.4;9.0;0.0;65.8
19.10.2012;29.7;21.4;0.8;0.32;19.9;;1.5;36.1;10.9;0.1;128.9
20.10.2012;57.8;16.7;0.8;0.27;22.7;;1.2;20.8;12.1;0.0;123.5
21.10.2012;65.7;12.2;0.8;0.25;24.1;;1.0;13.6;12.8;0.0;113.8
22.10.2012;66.1;18.8;0.9;0.27;30.4;;1.5;27.2;13.2;0.0;127.8
23.10.2012;11.8;25.9;0.3;0.33;18.9;;1.1;30.5;10.5;0.3;21.3
24.10.2012;12.5;26.3;0.3;0.33;14.7;;0.8;32.8;10.1;0.1;29.6
25.10.2012;21.8;20.7;0.3;0.29;17.4;;0.8;26.2;10.7;0.1;33.4
26.10.2012;19.5;22.5;0.4;0.29;24.0;;1.0;31.1;10.0;1.3;23.2
27.10.2012;43.8;17.9;0.3;0.24;4.0;;0.4;21.5;4.5;21.9;16.7
28.10.2012;60.4;6.4;0.3;0.17;4.7;;0.2;6.9;0.5;0.5;53.7
29.10.2012;55.2;12.9;0.3;0.20;9.1;;0.3;14.3;1.4;0.0;131.3
30.10.2012;51.6;21.6;0.5;0.27;14.9;;0.6;26.3;2.3;0.0;123.4
31.10.2012;19.0;27.9;0.6;0.33;24.6;;0.8;42.8;1.3;0.0;45.1
01.11.2012;74.9;18.5;0.5;0.27;15.1;;0.5;26.4;7.4;4.0;87.7
02.11.2012;79.3;5.7;0.3;0.15;3.6;;0.1;6.2;10.2;2.8;103.6
03.11.2012;75.3;5.8;0.4;0.15;5.1;;0.1;6.3;13.2;0.0;88.9
04.11.2012;70.6;4.9;0.4;0.15;3.6;;0.1;5.2;11.4;31.0;52.5
05.11.2012;67.4;8.1;0.3;0.16;3.1;;0.1;9.0;7.4;3.0;80.6
06.11.2012;68.3;12.2;0.3;0.20;5.2;;0.2;13.3;5.2;4.1;61.7
07.11.2012;54.6;17.8;0.4;0.25;8.7;;0.4;20.3;4.5;0.0;73.4
08.11.2012;25.7;26.2;0.8;0.33;18.5;;0.8;47.3;3.7;0.0;66.8
09.11.2012;25.7;31.8;1.0;0.39;27.3;;1.0;56.9;5.8;0.0;90.3
10.11.2012;41.3;29.5;0.7;0.44;17.7;;0.8;39.8;8.7;46.1;13.6
11.11.2012;52.2;14.4;0.5;0.32;5.6;;0.3;15.0;8.9;7.2;27.6
12.11.2012;54.8;11.8;0.5;0.21;7.6;;0.2;12.7;8.7;0.0;50.0
13.11.2012;35.5;19.0;0.4;0.26;17.4;;0.3;21.6;7.1;0.0;36.8
14.11.2012;36.6;22.9;0.4;0.28;19.5;;0.4;29.8;4.6;0.0;92.0
15.11.2012;15.4;27.5;0.3;0.30;19.2;;0.4;35.8;3.2;0.0;31.1
16.11.2012;23.0;30.8;0.2;0.29;17.1;;0.4;34.9;4.1;0.0;36.2
17.11.2012;41.5;20.9;0.3;0.27;22.0;;0.3;22.4;6.0;0.0;56.5
18.11.2012;37.6;17.4;0.4;0.30;25.6;;0.4;19.7;4.8;0.0;67.8
19.11.2012;17.9;22.8;0.3;0.31;23.8;;0.4;25.5;3.2;0.0;16.0
20.11.2012;33.6;25.4;0.3;0.28;28.4;;0.3;28.5;3.5;0.0;61.2
21.11.2012;19.6;26.9;0.4;0.30;27.3;;0.4;37.5;3.4;0.0;39.9
22.11.2012;23.2;29.0;0.9;0.42;34.8;;0.8;57.9;6.3;0.0;22.1
23.11.2012;26.6;27.2;0.6;0.37;32.5;;0.7;42.6;6.2;0.0;65.8
24.11.2012;20.4;23.5;0.8;0.45;35.1;;0.8;35.9;6.1;0.0;46.5
25.11.2012;66.5;15.3;0.8;0.39;16.0;;0.5;17.1;8.4;1.1;18.2
26.11.2012;70.6;23.0;0.6;0.31;12.1;;0.7;41.4;8.4;19.9;17.0
27.11.2012;72.4;21.5;0.3;0.21;5.3;;0.2;22.3;3.5;29.3;12.7
28.11.2012;42.7;21.3;0.4;0.26;6.4;;0.2;22.3;4.4;10.5;14.0
29.11.2012;33.9;18.6;0.4;0.27;4.0;;0.2;21.6;2.0;11.8;12.2
30.11.2012;34.4;15.9;0.5;0.27;;;0.2;17.4;0.9;0.0;41.2
01.12.2012;33.9;17.3;0.5;0.28;16.3;;0.2;18.6;-1.8;0.0;27.5
02.12.2012;66.1;11.4;0.5;0.24;11.0;;0.2;11.9;-0.8;0.4;69.1
03.12.2012;54.6;17.5;0.5;0.22;7.4;;0.2;19.1;-0.7;4.7;24.8
04.12.2012;79.1;8.3;0.3;0.17;1.3;;0.1;8.6;3.3;13.3;18.9
05.12.2012;71.3;11.4;0.3;0.18;3.4;;0.1;12.3;1.8;3.0;32.7
06.12.2012;72.9;12.3;0.4;0.21;5.7;;0.2;12.9;0.1;0.3;51.7
07.12.2012;73.8;16.2;0.5;0.22;7.6;;0.2;17.4;-1.0;1.7;18.7
08.12.2012;73.5;13.0;0.6;0.23;8.2;;0.2;14.4;-0.1;0.7;39.4
09.12.2012;70.8;9.5;0.7;0.22;10.6;;0.2;10.2;-1.4;0.0;51.7
10.12.2012;66.8;11.1;0.6;0.20;6.6;;0.2;12.0;1.0;2.0;30.5
11.12.2012;54.8;21.2;0.9;0.30;11.1;;0.3;23.9;-2.4;0.4;61.0
12.12.2012;;32.9;0.7;0.39;20.3;;0.5;45.8;-9.0;0.0;76.0
13.12.2012;36.1;45.2;1.1;0.44;31.5;;0.8;67.0;-6.2;1.7;38.5
14.12.2012;29.8;58.9;1.9;0.68;39.2;;1.2;93.6;-0.4;2.4;37.0
15.12.2012;75.1;21.1;1.0;0.29;7.7;;0.3;27.4;5.3;13.2;41.1
16.12.2012;77.0;5.2;0.5;0.16;3.0;;0.1;5.4;7.2;2.7;28.1
17.12.2012;79.9;8.5;0.3;0.17;2.7;;0.1;9.0;5.5;6.3;32.0
18.12.2012;70.6;9.7;0.3;0.18;3.0;;0.1;10.1;4.3;4.9;24.0
19.12.2012;51.1;25.6;0.7;0.30;13.0;;0.5;34.4;2.4;0.0;29.8
20.12.2012;36.9;31.9;0.6;0.40;17.0;;0.8;58.9;0.1;8.4;10.9
21.12.2012;63.5;22.9;0.6;0.36;9.3;;0.4;26.5;4.8;0.6;38.3
22.12.2012;54.5;14.6;0.4;0.23;7.9;;0.3;15.6;3.6;6.5;23.2
23.12.2012;59.1;7.1;0.5;0.17;4.8;;0.1;7.4;9.4;0.8;45.1
24.12.2012;26.9;19.8;1.2;0.31;18.9;;0.6;28.9;5.4;0.0;62.1
25.12.2012;71.4;6.1;0.6;0.18;5.5;;0.2;6.4;9.2;8.4;14.4
26.12.2012;70.1;4.3;0.4;0.18;4.1;;0.1;4.5;7.1;3.0;38.4
27.12.2012;82.0;4.7;0.4;0.18;3.5;;0.1;4.9;6.6;16.4;13.5
28.12.2012;80.2;7.7;0.4;0.21;7.2;;0.1;8.0;5.4;0.5;28.3
29.12.2012;32.5;15.9;0.4;0.30;9.4;;0.3;18.0;0.6;0.0;41.7
30.12.2012;81.4;5.6;0.6;0.19;5.6;;0.1;5.8;6.3;0.6;64.1
31.12.2012;60.0;16.7;0.9;0.29;12.0;;0.4;20.0;1.5;0.0;66.0
01.01.2013;80.0;8.3;0.5;0.23;7.4;;0.2;8.5;3.3;3.1;13.8
02.01.2013;70.0;12.1;0.8;0.27;7.0;;0.3;13.2;1.8;0.0;64.6
03.01.2013;44.7;20.2;0.8;0.31;14.1;;0.4;22.9;0.8;0.0;45.0
04.01.2013;30.5;24.8;0.9;0.41;23.2;;0.7;33.9;2.7;0.1;49.1
05.01.2013;53.3;16.3;1.4;0.33;16.0;;0.5;22.9;5.7;0.0;58.8
06.01.2013;51.4;8.3;0.8;0.22;10.4;;0.2;8.7;4.6;0.0;48.0
07.01.2013;45.5;10.9;0.3;0.21;12.6;;0.2;11.2;3.3;0.0;11.3
08.01.2013;37.5;22.8;0.4;0.28;24.8;;0.4;25.8;0.9;0.0;44.4
09.01.2013;12.7;32.2;0.3;0.38;16.0;;0.5;46.4;-1.3;0.0;29.5
10.01.2013;22.6;32.0;0.4;0.38;19.0;;0.6;45.9;1.6;5.0;21.0
11.01.2013;56.2;15.7;0.4;0.23;7.0;;0.2;16.2;3.5;1.9;12.1
12.01.2013;63.3;15.1;0.8;0.31;15.5;;0.3;16.4;1.7;1.1;69.1
13.01.2013;54.7;15.3;0.6;0.37;20.7;;0.3;16.1;1.3;0.4;28.5
14.01.2013;45.4;17.4;0.7;0.29;19.9;;0.3;18.9;1.1;0.0;21.7
15.01.2013;66.5;17.2;0.5;0.26;11.2;;0.2;19.1;-0.4;1.1;28.7
16.01.2013;61.5;16.3;0.8;0.27;12.5;;0.2;18.0;-2.7;0.1;84.5
17.01.2013;36.1;30.3;1.9;0.39;24.7;;0.4;38.9;-4.6;0.0;66.2
18.01.2013;33.7;36.6;1.7;0.52;32.9;;0.7;52.7;-6.1;0.0;75.5
19.01.2013;26.4;48.9;2.2;0.62;44.3;;1.0;68.9;-3.2;8.4;36.2
20.01.2013;40.2;39.9;1.4;0.57;38.8;;0.7;49.6;-0.3;0.8;59.7
21.01.2013;71.2;20.0;0.9;0.31;9.5;;0.2;22.4;0.8;0.2;43.3
22.01.2013;72.4;20.2;0.8;0.27;6.7;;0.3;22.0;1.2;0.0;92.9
23.01.2013;43.3;40.9;1.0;0.41;25.2;;0.7;55.1;-4.3;0.0;87.6
24.01.2013;48.7;31.5;0.6;0.33;25.6;;0.4;33.4;-2.2;0.0;15.9
25.01.2013;45.1;32.5;0.8;0.46;33.2;;0.5;37.1;-2.6;0.0;60.7
26.01.2013;49.1;37.1;0.7;0.47;46.4;;0.6;42.9;-6.2;0.0;80.8
27.01.2013;78.9;23.3;1.1;0.34;26.2;;0.4;25.8;-1.4;2.1;58.3
28.01.2013;75.7;23.0;0.7;0.25;12.0;;0.3;26.6;2.7;5.9;95.4
29.01.2013;66.3;19.2;0.6;0.23;9.5;;0.2;20.1;3.6;1.2;29.2
30.01.2013;83.3;13.6;0.7;0.17;4.3;;0.2;14.4;8.8;5.4;29.4
31.01.2013;78.5;11.1;0.5;0.18;3.6;;0.1;12.5;7.2;0.0;88.6
01.02.2013;66.7;10.5;0.4;0.18;2.8;;0.1;10.9;7.6;16.4;20.1
02.02.2013;80.6;6.4;0.6;0.19;3.0;;0.1;6.7;4.0;9.8;42.5
03.02.2013;74.9;5.9;0.5;0.21;5.8;;0.1;6.2;0.9;0.0;68.5
04.02.2013;68.1;11.5;0.5;0.22;5.0;;0.2;12.4;3.3;0.3;42.8
05.02.2013;90.0;6.4;0.3;0.18;2.5;;0.1;6.7;4.7;6.8;54.8
06.02.2013;87.7;8.7;0.4;0.19;2.4;;0.1;9.2;0.5;2.5;42.3
07.02.2013;70.4;17.0;0.7;0.23;8.0;;0.2;19.9;-0.8;0.9;72.8
08.02.2013;79.6;13.2;0.8;0.23;8.8;;0.2;14.9;-1.2;0.0;94.1
09.02.2013;77.4;9.8;0.8;0.23;10.5;;0.1;10.7;-2.2;0.0;109.6
10.02.2013;74.2;9.9;0.9;0.26;13.7;;0.2;11.1;-4.9;0.5;125.6
11.02.2013;57.3;32.5;1.7;0.38;33.0;;0.5;38.1;-2.8;6.2;55.6
12.02.2013;52.1;39.7;1.5;0.43;40.3;;0.6;44.8;-1.7;3.5;70.8
13.02.2013;59.6;28.9;1.7;0.43;42.0;;0.6;32.1;-2.7;0.0;70.4
14.02.2013;58.1;42.3;1.8;0.48;49.6;;0.8;55.1;-6.2;0.0;87.6
15.02.2013;70.0;30.9;1.2;0.37;19.2;;0.5;35.1;1.2;0.1;64.5
16.02.2013;60.7;26.2;0.8;0.40;23.4;;0.4;29.4;-0.3;0.0;91.4
17.02.2013;70.8;16.4;0.8;0.32;23.4;;0.3;17.6;-0.5;0.0;86.3
18.02.2013;79.6;26.0;0.8;0.35;29.7;;0.4;31.1;-1.5;0.0;144.0
19.02.2013;75.9;32.0;1.0;0.40;40.5;;0.6;37.6;-1.1;0.0;148.5
20.02.2013;61.2;25.8;1.2;0.36;29.5;;0.4;29.7;1.1;0.0;100.5
21.02.2013;65.5;15.2;0.9;0.27;16.2;;0.2;16.1;-1.9;0.0;41.4
22.02.2013;61.3;15.4;1.1;0.31;24.4;;0.3;16.5;-3.7;0.0;57.1
23.02.2013;75.2;15.2;1.6;0.42;43.8;;0.6;16.0;-4.3;0.0;72.2
24.02.2013;83.8;13.4;2.0;0.46;35.9;;0.6;14.1;-3.7;0.3;119.6
25.02.2013;91.5;18.2;1.2;0.51;43.4;;0.6;19.1;-3.8;0.0;118.7
26.02.2013;71.2;30.9;0.9;0.58;65.4;;0.9;33.7;-3.9;0.0;77.6
27.02.2013;61.5;34.0;1.0;0.59;57.8;;0.8;37.5;-0.7;0.0;95.2
28.02.2013;79.1;29.6;0.7;0.53;51.7;;0.6;32.5;0.2;0.0;137.2
01.03.2013;48.8;28.3;0.7;0.48;52.5;;0.5;33.1;-0.5;0.0;53.9
02.03.2013;49.9;19.9;0.7;0.34;28.5;;0.2;20.8;0.3;0.0;24.5
03.03.2013;55.1;18.4;0.6;0.36;41.8;;0.3;19.4;-0.0;0.0;81.2
04.03.2013;70.4;28.3;1.1;0.47;60.9;;0.6;40.0;0.4;0.0;167.3
05.03.2013;37.9;39.3;1.3;0.60;72.3;;0.9;61.3;1.4;0.0;89.7
06.03.2013;34.3;41.4;1.7;0.49;55.6;;0.9;56.8;4.3;0.0;63.9
07.03.2013;86.4;26.4;1.2;0.36;27.5;;0.6;30.0;6.9;0.0;109.2
08.03.2013;67.0;21.5;0.6;0.31;18.6;;0.4;25.1;5.7;6.7;38.7
09.03.2013;89.5;13.6;0.6;0.27;11.9;;0.2;15.4;6.3;0.0;132.0
10.03.2013;84.7;11.6;0.6;0.26;14.1;;0.2;12.9;6.2;2.1;122.3
11.03.2013;94.7;12.4;0.4;0.24;7.5;;0.2;12.9;7.0;0.7;130.2
12.03.2013;84.0;13.3;0.5;0.26;8.8;;0.2;18.5;5.7;0.6;120.6
13.03.2013;65.8;11.1;0.6;0.29;12.4;;0.1;11.6;1.3;0.4;24.9
14.03.2013;90.4;11.4;0.8;0.26;16.4;;0.2;12.2;-1.6;0.1;160.9
15.03.2013;87.3;18.2;0.9;0.29;20.0;;0.2;20.1;-1.9;0.0;200.3
16.03.2013;89.9;15.1;0.8;0.28;15.9;;0.2;16.8;-0.6;0.0;180.6
17.03.2013;98.0;13.8;0.7;0.28;19.1;;0.2;14.3;2.7;0.8;53.5
18.03.2013;91.7;18.0;0.3;0.24;5.5;;0.2;20.6;2.1;12.5;66.1
19.03.2013;95.6;8.4;0.3;0.20;4.5;;0.1;9.1;4.4;2.4;205.2
20.03.2013;100.8;13.5;0.5;0.23;7.4;;0.1;14.7;3.9;0.7;103.6
21.03.2013;105.5;9.6;0.3;0.25;6.7;;0.1;10.2;5.3;0.2;175.3
22.03.2013;87.9;20.9;0.9;0.35;19.7;;0.3;25.1;6.1;0.0;200.3
23.03.2013;43.8;23.6;0.8;0.34;38.1;;0.4;25.7;4.6;0.2;53.6
24.03.2013;53.2;15.8;0.5;0.36;46.0;;0.5;16.5;2.3;0.2;51.5
25.03.2013;52.3;21.3;0.5;0.41;41.6;;0.6;22.8;0.7;1.4;39.6
26.03.2013;61.4;23.4;0.5;0.36;37.7;;0.4;25.3;-0.3;1.3;49.1
27.03.2013;74.0;22.2;0.7;0.38;45.7;;0.5;24.0;0.8;0.0;141.5
28.03.2013;36.2;36.7;1.0;0.47;49.8;;0.6;43.6;2.0;16.8;33.5
29.03.2013;82.3;20.0;0.6;0.34;37.0;;0.3;20.5;1.2;12.7;40.7
30.03.2013;50.4;21.6;0.6;0.41;19.5;;0.3;23.0;3.1;6.2;60.8
31.03.2013;91.4;13.5;0.5;0.32;35.6;;0.3;14.1;2.2;6.3;137.2
01.04.2013;92.6;14.2;0.6;0.34;39.2;;0.3;14.7;2.4;0.0;152.2
02.04.2013;85.2;18.5;0.7;0.32;35.6;;0.3;20.0;3.6;0.0;204.0
03.04.2013;69.6;21.6;0.7;0.35;41.4;;0.3;24.6;3.8;0.0;200.5
04.04.2013;64.0;22.0;0.5;0.36;47.0;;0.8;23.3;4.7;0.0;96.7
05.04.2013;68.8;24.5;0.6;0.41;58.9;;1.4;27.8;4.9;0.0;121.3
06.04.2013;102.6;18.2;0.6;;55.1;;1.1;19.2;6.1;0.0;177.3
07.04.2013;84.6;13.6;0.4;;35.3;;0.6;14.0;4.8;0.0;158.6
08.04.2013;81.7;17.8;0.5;;25.0;;0.6;20.0;3.7;2.8;91.7
09.04.2013;99.4;17.3;0.3;;4.6;;0.3;20.9;6.2;3.1;84.6
10.04.2013;102.1;10.2;0.3;;5.2;;0.1;10.7;9.7;0.6;184.7
11.04.2013;94.8;11.7;0.4;0.18;5.3;;0.2;12.3;11.5;20.5;102.3
12.04.2013;101.7;8.6;0.2;0.17;2.7;;0.1;9.2;9.3;9.4;182.0
13.04.2013;105.8;7.8;0.3;0.20;4.1;;0.1;8.2;10.6;1.0;231.2
14.04.2013;109.1;8.9;0.7;0.23;5.4;;0.2;9.8;12.5;0.0;280.8
15.04.2013;118.2;15.0;0.8;0.23;12.1;;0.5;19.9;14.8;0.0;247.0
16.04.2013;127.3;13.4;0.6;0.24;15.8;;0.6;17.4;15.9;0.0;230.9
17.04.2013;130.3;12.5;0.5;0.21;16.9;;0.6;14.2;15.8;0.0;277.8
18.04.2013;127.2;11.2;0.6;0.20;16.5;;0.6;13.2;16.5;1.8;248.2
19.04.2013;101.1;6.6;0.2;0.18;5.4;;0.2;6.9;8.0;26.0;38.2
20.04.2013;91.1;7.7;0.1;0.21;2.6;;0.1;8.2;4.5;7.9;85.0
21.04.2013;65.9;8.2;0.3;0.25;4.7;;0.2;8.7;8.1;0.8;106.5
22.04.2013;77.9;12.0;0.5;0.26;12.3;;0.4;13.8;9.4;0.0;104.8
23.04.2013;114.3;12.5;0.4;0.27;16.2;;0.6;17.2;10.2;0.0;289.2
24.04.2013;125.4;14.8;0.6;0.28;15.0;;0.6;18.7;12.5;0.0;296.1
25.04.2013;140.7;13.5;0.5;0.26;14.2;;0.6;16.1;14.8;0.0;303.1
26.04.2013;106.6;12.1;0.4;0.20;17.9;;0.6;13.7;15.0;7.2;141.3
27.04.2013;87.5;7.4;0.2;0.20;5.2;;0.2;8.0;8.4;8.7;48.6
28.04.2013;61.9;7.2;0.2;0.23;5.6;;0.1;7.8;7.2;0.1;112.5
29.04.2013;40.6;16.5;0.5;0.28;17.1;;0.5;18.8;9.5;1.6;62.0
30.04.2013;37.0;20.2;0.4;0.29;25.6;;0.7;23.5;11.2;0.0;111.4
01.05.2013;58.4;16.3;0.4;0.28;24.4;;0.6;18.6;13.2;0.0;198.8
02.05.2013;101.1;10.8;0.3;0.21;12.2;;0.4;13.5;13.1;10.9;248.9
03.05.2013;121.6;9.5;0.2;0.19;5.4;;0.2;10.6;10.6;5.7;133.3
